date,month,평균 기온(°C),최다 풍향(16방위),일강수량(mm),합계 일조 시간(hr),9-9강수(mm),평균 전운량(10분위),합계 소형증발량(mm),최저 해면기압 시각(hhmi),최저 기온 시각(hhmi),열지수,평균 10cm 지중온도(°C),평균 상대습도(%),최대 순간풍속 시각(hhmi),최소 상대습도(%),풍정합(100m),최고 기온 시각(hhmi),평균 20cm 지중온도(°C),합계 일사량(MJ/m2),target,season,tp_2_0,tp_2_1,tp_2_2,tp_2_3
201803,3,8.080645161290322,215.4838709677419,4.95,6.7451612903225815,4.9,5.206451612903226,3.4580645161290327,1163.1290322580646,966.7096774193548,38,7.4870967741935495,59.20645161290322,1368.548387096774,33.67741935483871,1658.4193548387098,1392.8064516129032,6.812903225806452,14.400322580645161,220494,1.0,0,1,0,0
201804,4,12.986666666666665,215.0,11.845454545454546,7.446666666666667,10.858333333333334,4.683333333333335,5.043333333333334,1245.6666666666667,849.5666666666667,48,13.26666666666667,54.63,1495.8,29.83333333333333,1726.2333333333331,1277.5,12.816666666666665,17.106333333333332,341280,1.0,0,1,0,0
201805,5,18.167741935483875,220.32258064516128,15.857142857142858,7.470967741935484,17.076923076923073,5.448387096774193,5.141935483870966,1440.0645161290322,882.483870967742,58,19.31612903225805,63.435483870967744,1435.3225806451612,40.87096774193548,1487.7096774193549,1280.1612903225807,18.65483870967742,18.104516129032266,407217,1.0,0,0,1,0
201806,6,23.13666666666667,226.33333333333331,14.291666666666664,7.886666666666668,17.5,5.873333333333332,6.086666666666669,1259.2666666666667,594.0,67,24.88000000000001,63.03333333333331,1408.966666666667,39.53333333333333,1456.6333333333334,1428.9,24.01,20.086333333333325,279530,2.0,0,0,0,1
201807,7,27.796774193548387,199.03225806451616,18.56,7.616666666666667,15.175,5.10967741935484,5.774193548387097,1436.967741935484,729.3225806451613,74,28.10666666666668,67.45161290322578,1490.967741935484,49.29032258064516,1260.8064516129034,1437.5806451612902,27.14999999999999,18.1,200582,2.0,0,0,0,1
201808,8,28.761290322580656,186.1290322580645,12.6625,7.5,12.6625,5.819354838709677,5.648387096774192,1366.3548387096773,931.4193548387095,75,29.86,64.71935483870966,1417.6774193548388,45.161290322580655,1450.7419354838707,1450.7419354838707,29.06000000000001,16.682580645161288,198930,2.0,0,0,0,1
201809,9,21.496666666666666,153.66666666666666,5.708333333333332,7.290000000000001,6.227272727272728,5.1133333333333315,4.83,1273.8666666666666,862.7333333333332,64,23.39,60.66,1429.4,38.9,1347.4333333333334,1408.7,23.40666666666667,15.698666666666668,528333,3.0,0,0,1,0
201810,10,13.05483870967742,204.19354838709685,10.954545454545457,7.8032258064516125,9.26923076923077,3.6935483870967736,3.5193548387096767,1026.0645161290322,1071.1290322580646,48,15.432258064516132,59.348387096774175,1440.5806451612902,34.354838709677416,1329.9032258064515,1372.5806451612902,16.10322580645162,13.010967741935485,434708,3.0,0,1,0,0
201811,11,7.793333333333335,195.33333333333331,8.78888888888889,5.92,7.909999999999997,4.04,2.37,1250.8,840.9333333333333,37,9.123333333333333,57.47999999999999,1440.0666666666666,32.73333333333333,1209.1666666666667,1423.2666666666669,9.899999999999997,8.845,290439,3.0,0,1,0,0
201812,12,-0.6064516129032259,211.9354838709677,2.733333333333334,6.4483870967741925,1.8222222222222224,3.7709677419354826,1.8225806451612905,1186.9032258064515,1035.1612903225807,15,1.7129032258064512,45.75806451612904,1248.7096774193546,26.48387096774193,1561.1290322580646,1329.1612903225807,2.841935483870968,8.181935483870967,201767,4.0,1,0,0,0
201901,1,-0.8967741935483872,243.54838709677415,0.0,6.935483870967741,0.0,3.1225806451612894,2.041935483870968,1480.1290322580646,1044.6451612903227,15,-0.4032258064516128,45.58387096774193,1296.9032258064515,25.70967741935484,1572.3870967741934,1374.8709677419354,0.1193548387096774,9.201612903225808,169113,4.0,1,0,0,0
201902,2,0.9857142857142857,232.5,2.644444444444444,6.803571428571429,2.38,4.771428571428572,2.5392857142857146,1292.0357142857142,746.0357142857142,20,1.2821428571428568,47.31071428571428,1387.25,26.0,1600.9642857142858,1470.0,1.5285714285714287,11.427142857142856,263784,4.0,1,0,0,0
201903,3,7.0935483870967735,240.96774193548384,2.68,6.574193548387097,2.9777777777777783,4.6903225806451605,3.5225806451612898,1071.225806451613,845.8387096774194,35,7.193548387096777,51.303225806451614,1539.225806451613,25.838709677419356,1794.8064516129032,1457.774193548387,7.041935483870968,13.47483870967742,233317,1.0,0,1,0,0
201904,4,12.12,227.66666666666663,3.6384615384615375,7.386666666666668,3.941666666666667,4.926666666666667,4.9300000000000015,1313.1666666666667,876.3666666666667,47,12.316666666666665,50.94333333333334,1446.7333333333331,27.36666666666667,1617.9333333333334,1452.2,11.833333333333336,16.737333333333332,387075,1.0,0,1,0,0
201905,5,19.41935483870968,243.2258064516129,5.4,10.129032258064516,5.4,3.7612903225806456,7.422580645161287,1402.3870967741934,785.1290322580646,61,20.164516129032254,46.48709677419353,1505.2903225806451,24.77419354838709,1777.7096774193549,1329.7096774193546,19.21935483870968,22.625483870967745,449268,1.0,0,0,1,0
201906,6,22.50333333333333,192.66666666666663,5.285714285714287,7.836666666666668,6.166666666666668,5.44,5.960000000000003,1341.9666666666667,684.0333333333333,66,23.90333333333334,60.60666666666666,1597.466666666667,38.63333333333333,1505.2,1506.966666666667,23.15333333333334,19.634,321317,2.0,0,0,1,0
201907,7,25.87741935483871,177.74193548387098,10.23157894736842,4.841935483870966,11.610526315789473,7.177419354838711,4.651612903225806,1132.0645161290322,705.6451612903226,71,26.52580645161289,69.09354838709676,1476.3225806451612,50.03225806451614,1581.6129032258066,1218.3548387096773,25.793548387096767,13.773870967741935,264643,2.0,0,0,0,1
201908,8,27.190322580645162,180.64516129032262,12.7,7.976666666666664,9.66470588235294,5.6322580645161295,5.164516129032257,1165.0967741935485,696.5806451612905,73,27.76774193548387,68.51612903225805,1440.774193548387,44.645161290322584,1369.741935483871,1468.516129032258,27.21935483870968,16.76689655172414,260658,2.0,0,0,0,1
201909,9,22.64333333333333,320.3333333333333,10.753846153846156,5.63,10.753846153846151,6.5600000000000005,4.4366666666666665,1257.1,835.4333333333333,66,23.779999999999994,65.27,1315.1333333333334,44.13333333333333,1885.166666666667,1359.5333333333333,23.59000000000001,12.892666666666667,494024,3.0,0,0,0,1
201910,10,16.370967741935484,276.77419354838713,7.928571428571429,7.629032258064513,6.9375,4.216129032258063,3.909677419354839,1163.6129032258063,1026.516129032258,55,18.145161290322573,62.16451612903224,1386.354838709677,38.935483870967744,1841.3870967741927,1368.225806451613,18.445161290322574,12.7558064516129,464290,3.0,0,0,1,0
201911,11,7.579999999999999,182.66666666666663,9.85,6.773333333333335,9.8625,4.11,2.7366666666666664,1115.8333333333333,966.8666666666667,36,9.776666666666667,55.899999999999984,1235.2,33.13333333333333,1868.5666666666666,1423.033333333333,10.590000000000002,9.476,327614,3.0,0,1,0,0
201912,12,1.4161290322580642,182.90322580645162,1.1894736842105265,5.296774193548388,1.2500000000000002,4.4161290322580635,1.6903225806451612,1176.258064516129,1100.548387096774,21,3.2741935483870974,57.75483870967742,1210.7096774193546,37.12903225806452,1840.1935483870968,1325.8064516129034,4.145161290322582,7.201612903225808,239734,4.0,1,0,0,0
