areaCode,areaNm,baseYmd,daywkDivCd,daywkDivNm,touDivCd,touDivNm,touNum
11,서울특별시,20210609,3,수요일,1,현지인(a),4961631.5
11,서울특별시,20210609,3,수요일,2,외지인(b),1233669.5
11,서울특별시,20210609,3,수요일,3,외국인(c),4264.1826585910085
26,부산광역시,20210609,3,수요일,1,현지인(a),1450634.5
26,부산광역시,20210609,3,수요일,2,외지인(b),264565.0
26,부산광역시,20210609,3,수요일,3,외국인(c),2612.9920680419837
27,대구광역시,20210609,3,수요일,1,현지인(a),1232087.5
27,대구광역시,20210609,3,수요일,2,외지인(b),177499.0
27,대구광역시,20210609,3,수요일,3,외국인(c),249.9763546798028
28,인천광역시,20210609,3,수요일,1,현지인(a),1307334.0
28,인천광역시,20210609,3,수요일,2,외지인(b),307996.5
28,인천광역시,20210609,3,수요일,3,외국인(c),3792.589245308497
29,광주광역시,20210609,3,수요일,1,현지인(a),822584.0
29,광주광역시,20210609,3,수요일,2,외지인(b),114880.5
29,광주광역시,20210609,3,수요일,3,외국인(c),180.64102189781028
30,대전광역시,20210609,3,수요일,1,현지인(a),759349.5
30,대전광역시,20210609,3,수요일,2,외지인(b),153594.0
30,대전광역시,20210609,3,수요일,3,외국인(c),209.51303928836168
31,울산광역시,20210609,3,수요일,1,현지인(a),520187.5
31,울산광역시,20210609,3,수요일,2,외지인(b),92911.0
31,울산광역시,20210609,3,수요일,3,외국인(c),1037.6971298405472
36,세종특별자치시,20210609,3,수요일,1,현지인(a),161273.0
